numPlayers: 4381
1194:2700 1:0
1005:2161 1:0
600:3040 1:0
260:2603 0:1
3249:3768 1:0
74:270 1:0
2868:3276 0:1
319:3072 1:0
1507:3369 0:1
1105:2885 0:1
2745:4123 1:0
2331:2970 1:0
3491:3801 0:1
74:270 0:1
55:1633 0:1
1259:3040 0:1
2499:3859 1:0
1215:2974 1:0
1507:2970 1:0
1788:2745 1:0
1969:2561 1:0
183:636 0:1
2032:3043 1:0
1786:3123 1:0
2426:3606 1:0
2426:3123 0:1
600:1084 1:0
3228:3891 1:0
2163:4146 0:1
3569:4163 0:1
435:2949 0:1
548:892 1:0
2693:3032 0:1
1115:2603 1:0
1039:3133 0:1
1283:3249 1:0
383:497 1:0
568:3708 0:1
3606:3939 1:0
1010:3556 0:1
1799:2053 1:0
855:904 1:0
2544:3249 0:1
1385:1516 0:1
1455:2332 1:0
260:2954 1:0
1832:4006 0:1
468:2298 0:1
79:3857 1:0
2060:2821 0:1
2749:4269 1:0
98:1206 0:1
659:2885 1:0
1304:2426 0:1
3149:4274 1:0
1115:3452 1:0
1972:4177 1:0
1215:1650 0:1
1794:2981 1:0
3040:3556 1:0
582:2142 1:0
169:3157 1:0
1507:3634 0:1
2424:3740 1:0
183:4309 0:1
1507:3040 0:1
1314:4084 1:0
1977:4226 0:1
509:2097 1:0
2053:3890 1:0
908:4317 1:0
1914:3276 0:1
479:2397 0:1
2027:2038 0:1
186:2971 0:1
394:1276 0:1
1425:3068 1:0
435:2426 1:0
1550:3244 0:1
1385:1756 1:0
1091:1799 1:0
3109:3363 1:0
587:2157 1:0
2394:3212 1:0
2471:3886 1:0
1799:2123 0:1
1000:1115 0:1
506:2588 1:0
1561:2860 1:0
1184:1197 0:1
1535:2336 1:0
2490:3795 1:0
1197:2394 0:1
2331:2426 0:1
2153:2809 0:1
1507:4174 1:0
1076:1538 1:0
595:1523 1:0
1491:2697 0:1
216:946 1:0
1608:1726 1:0
1633:1714 1:0
2299:2929 1:0
667:2115 0:1
422:1851 0:1
608:755 0:1
2142:2923 0:1
600:3156 0:1
66:990 1:0
1551:2050 1:0
1211:2216 0:1
741:3459 0:1
898:2700 0:1
1705:1799 1:0
2299:3770 1:0
1219:3090 0:1
718:2719 0:1
383:3257 1:0
183:568 0:1
1535:2970 1:0
2199:3259 0:1
2097:2710 1:0
324:3244 1:0
3057:3576 1:0
1076:4309 1:0
1184:3228 0:1
3927:4305 0:1
658:1596 1:0
1688:2949 1:0
1091:3796 0:1
2847:2868 1:0
3431:4017 0:1
2667:3321 1:0
435:833 1:0
821:1271 0:1
1026:2949 0:1
1271:1796 1:0
1996:4163 0:1
1273:2816 1:0
2415:3228 0:1
66:2332 0:1
1411:1714 0:1
42:1592 0:1
1123:4309 1:0
1825:3369 0:1
1714:2800 1:0
189:3460 1:0
149:1688 0:1
1688:2752 0:1
1782:1806 0:1
2853:3708 1:0
2954:3100 1:0
1597:2696 1:0
1052:2800 0:1
3090:3910 1:0
137:2424 0:1
2057:2970 1:0
308:3293 1:0
2097:4171 1:0
1077:3164 1:0
74:3917 0:1
1220:3123 0:1
2816:4324 1:0
851:2520 1:0
2695:3891 0:1
2548:3448 0:1
79:2946 1:0
348:568 1:0
718:2970 1:0
3368:3801 0:1
370:1712 0:1
1756:3617 0:1
414:1518 1:0
741:1669 0:1
260:2370 1:0
2946:3576 0:1
1216:3796 1:0
174:308 0:1
1215:3708 1:0
2800:3617 0:1
132:3726 0:1
1233:2032 0:1
2227:3928 0:1
2847:4309 0:1
2800:4010 0:1
3723:4123 0:1
2520:4174 0:1
1206:2531 1:0
394:1018 0:1
595:1206 0:1
570:1644 0:1
907:2833 1:0
2613:3133 0:1
780:3040 0:1
1714:4174 1:0
547:3045 0:1
2547:3709 0:1
2811:3865 1:0
1801:2097 1:0
718:1334 1:0
2097:2502 0:1
550:3512 0:1
3418:3740 1:0
1467:3928 0:1
1107:2720 1:0
186:3942 1:0
303:1223 1:0
3359:3796 1:0
1597:2163 1:0
518:2076 0:1
445:2847 0:1
11:3832 1:0
2853:3071 1:0
912:1440 0:1
1846:2076 1:0
1495:2769 0:1
1384:1917 0:1
1233:2331 0:1
2773:3172 0:1
1057:3239 0:1
23:2370 1:0
861:2605 0:1
1943:2042 1:0
1669:2053 0:1
2053:3309 1:0
1115:1714 1:0
303:1996 1:0
1535:2821 0:1
576:3191 0:1
547:2588 0:1
3483:3506 1:0
1199:2132 1:0
2260:2280 1:0
228:843 0:1
1386:3123 0:1
718:2603 1:0
2821:2970 1:0
2863:3547 1:0
354:2895 1:0
816:2853 0:1
2554:3068 0:1
2264:4309 0:1
466:1763 1:0
1314:3165 1:0
2331:2370 1:0
1535:2944 1:0
1501:3459 0:1
3369:3708 0:1
2097:3769 1:0
3172:3406 1:0
987:1990 0:1
600:2079 1:0
3050:4155 0:1
497:2354 1:0
180:1314 0:1
3868:3910 0:1
1996:3299 1:0
466:1280 1:0
2123:4004 1:0
2076:3548 1:0
1825:2970 0:1
2280:2327 0:1
2554:3466 1:0
672:2858 1:0
2280:4150 1:0
547:2821 0:1
1467:3369 1:0
1018:3459 1:0
260:466 1:0
1197:3276 1:0
1727:2999 1:0
196:473 0:1
948:3340 1:0
10:1273 0:1
313:3553 0:1
1799:2970 0:1
3133:3212 0:1
23:600 0:1
100:241 1:0
509:1756 0:1
201:4150 0:1
526:3351 1:0
2811:3244 1:0
1714:2796 0:1
1385:1507 1:0
1233:1851 0:1
754:3072 0:1
170:3741 0:1
2457:4163 0:1
134:1273 0:1
664:1115 0:1
491:3459 1:0
1770:3459 0:1
2949:3090 1:0
169:2123 1:0
1469:3377 1:0
666:3057 0:1
1688:1851 0:1
690:2800 0:1
1115:1705 1:0
1688:3032 0:1
2697:2700 1:0
2056:3916 1:0
574:779 1:0
1295:2130 1:0
1436:1613 1:0
2745:3197 0:1
3050:3149 0:1
504:553 1:0
201:4146 0:1
330:491 1:0
330:3032 1:0
1294:2354 1:0
2247:4174 0:1
324:445 1:0
173:3172 0:1
803:2977 0:1
183:2247 0:1
3708:3824 0:1
1796:2619 1:0
788:2655 0:1
167:1825 1:0
3617:3723 1:0
1969:3634 0:1
2613:3882 1:0
1197:1218 1:0
1945:3900 1:0
821:1288 1:0
1012:1904 0:1
2504:2962 0:1
1206:1788 0:1
215:297 0:1
1272:1904 1:0
348:2923 1:0
1507:2970 1:0
1825:2563 1:0
1039:2224 1:0
1206:2697 0:1
42:2544 1:0
2700:3212 1:0
1149:1215 0:1
1943:3459 1:0
946:1949 0:1
1721:3072 1:0
1507:1799 1:0
2800:3072 1:0
3682:3961 0:1
1799:2655 1:0
2696:2717 1:0
1072:3459 0:1
1633:2970 0:1
946:3634 0:1
1918:2214 0:1
2394:3363 1:0
2685:2849 1:0
1276:2644 0:1
1512:2853 0:1
617:2083 0:1
354:3249 1:0
1115:2603 1:0
1323:3299 0:1
2152:2853 0:1
967:2324 0:1
2382:2616 1:0
664:3369 0:1
66:3133 0:1
1719:2529 0:1
47:2282 0:1
100:1633 0:1
2616:3035 1:0
154:324 1:0
1052:1969 1:0
2115:3151 1:0
569:3125 0:1
1851:3507 1:0
1219:3369 0:1
354:1799 0:1
718:1206 0:1
633:4023 1:0
104:931 0:1
299:1059 1:0
2132:3450 1:0
948:3553 1:0
2158:3068 1:0
1786:3002 0:1
194:3476 1:0
262:1261 0:1
1439:1455 0:1
862:3806 0:1
2313:2888 0:1
1041:3484 1:0
2322:2885 0:1
1216:2502 0:1
626:2050 0:1
354:1580 1:0
55:1760 1:0
900:1880 1:0
916:4342 0:1
1348:2103 1:0
930:2959 1:0
2123:2928 0:1
1799:3741 1:0
375:874 0:1
1495:2133 0:1
216:1990 1:0
1068:4232 0:1
54:2283 0:1
2105:2346 0:1
281:948 0:1
2104:3164 0:1
303:3049 1:0
2495:2970 0:1
1799:2082 1:0
1507:1799 0:1
330:512 1:0
2285:2828 1:0
319:703 1:0
570:4015 1:0
333:3938 0:1
600:1115 1:0
664:2033 1:0
600:3728 1:0
288:4099 1:0
3989:4194 0:1
394:556 0:1
2033:2057 0:1
3087:4099 0:1
42:1115 1:0
635:3035 0:1
3708:3741 0:1
2932:3244 1:0
330:1501 1:0
1633:1739 0:1
1037:1207 0:1
354:1507 0:1
600:1714 0:1
593:2955 0:1
1157:1507 1:0
1756:3090 0:1
1197:2986 1:0
2590:4308 1:0
2502:2895 0:1
1802:4123 1:0
874:3469 1:0
2949:3321 1:0
2315:2531 0:1
330:3002 0:1
134:4324 0:1
979:1863 1:0
169:659 1:0
914:3576 0:1
2685:3418 1:0
319:1507 1:0
996:4156 1:0
3882:4352 0:1
718:1971 1:0
689:1197 0:1
1385:3369 1:0
754:1952 1:0
279:2460 0:1
1162:2923 0:1
513:2427 0:1
1538:2616 1:0
1966:3576 0:1
1512:1799 0:1
1996:2745 1:0
224:4146 0:1
1598:3910 0:1
1618:4309 0:1
180:2653 1:0
255:3491 1:0
183:1535 1:0
1271:2745 0:1
2460:3740 1:0
1280:1756 0:1
1219:1388 1:0
169:3695 1:0
1727:3029 1:0
1969:2949 0:1
633:2097 0:1
1770:2388 1:0
1157:2847 0:1
319:3576 0:1
3032:3133 1:0
635:3197 1:0
1018:3045 0:1
718:1206 0:1
394:1770 0:1
1211:3133 0:1
1996:2745 1:0
600:4346 1:0
2572:2885 0:1
435:3741 0:1
196:1714 0:1
348:1467 1:0
633:1206 0:1
1009:1495 0:1
194:1551 0:1
587:1757 0:1
582:3576 0:1
2051:2053 1:0
893:3238 1:0
1633:1714 1:0
2053:3299 1:0
1721:2531 1:0
1215:2123 0:1
741:2923 0:1
42:2104 0:1
2697:2899 1:0
1388:2531 1:0
739:3708 0:1
201:1076 0:1
260:1197 0:1
1018:1187 1:0
943:1219 0:1
1039:1259 0:1
672:2370 1:0
1271:3657 1:0
330:1220 1:0
1295:1801 1:0
236:1866 0:1
2719:2800 1:0
2502:3004 0:1
2394:3576 0:1
556:582 1:0
2097:3533 1:0
506:1259 0:1
131:1206 0:1
2057:2686 1:0
23:2547 0:1
943:3222 1:0
435:1123 0:1
435:664 1:0
449:1851 0:1
216:3931 1:0
299:1184 0:1
55:3077 1:0
3074:3109 0:1
1197:2097 0:1
2053:2098 1:0
3014:3507 1:0
3014:4226 0:1
2588:2752 0:1
767:2001 0:1
1295:3100 1:0
1947:2261 0:1
633:2262 0:1
1295:3014 1:0
79:3035 0:1
2051:2263 1:0
1512:2152 0:1
946:2858 1:0
2418:3612 0:1
979:2548 1:0
1442:2858 1:0
2331:4150 1:0
2264:2700 1:0
672:1000 1:0
1669:2098 0:1
1597:2296 0:1
2079:3228 1:0
1727:1806 0:1
1857:3907 0:1
1756:3359 1:0
867:2928 0:1
2984:3989 0:1
1271:4187 1:0
1825:1983 1:0
587:3127 1:0
1865:2299 0:1
2123:2332 1:0
2123:2970 1:0
1702:1826 0:1
1280:2418 1:0
260:2057 0:1
2187:3875 1:0
299:3405 1:0
3754:3868 1:0
1563:4357 1:0
302:2624 1:0
3002:3109 1:0
1314:3741 0:1
1851:2427 0:1
1786:2644 1:0
1442:3043 0:1
2264:3123 0:1
3040:3369 0:1
324:3769 1:0
1633:2949 1:0
962:3068 0:1
348:2213 1:0
1436:3172 1:0
264:1468 0:1
1271:1669 0:1
1271:2058 1:0
1206:3072 1:0
1149:2928 1:0
1786:2177 1:0
718:1507 0:1
3156:3855 1:0
1770:2644 0:1
2216:2970 0:1
1535:2588 0:1
3882:3988 0:1
1945:2457 0:1
972:1162 0:1
319:2097 0:1
3068:4017 0:1
1714:2970 0:1
582:2032 0:1
2800:4221 1:0
509:849 0:1
1115:3369 0:1
633:2588 0:1
260:4047 1:0
3351:4245 0:1
3808:4269 1:0
1669:1671 1:0
3109:4334 0:1
1851:2588 0:1
1507:3197 1:0
175:1862 1:0
860:1882 1:0
1806:3987 1:0
509:4010 1:0
74:1786 0:1
836:3881 0:1
1233:3651 0:1
1411:1969 0:1
1295:1788 1:0
1770:3988 0:1
1029:2233 1:0
2347:3072 0:1
2382:2923 1:0
2426:3509 1:0
2697:3050 1:0
1336:2853 0:1
1756:2123 1:0
25:3040 1:0
1806:3100 1:0
2307:3090 1:0
1565:3745 1:0
2605:3077 1:0
117:1796 0:1
846:1207 1:0
1039:3199 0:1
348:1727 1:0
2252:3715 1:0
506:2382 0:1
1996:4174 1:0
1745:3418 0:1
1868:2603 0:1
1538:2605 1:0
3133:4163 1:0
1205:1807 0:1
1432:2507 1:0
3552:4262 0:1
1316:1538 1:0
1162:1280 1:0
130:4015 1:0
30:1535 0:1
189:3220 0:1
1271:1826 0:1
42:1199 0:1
1633:3501 1:0
592:2457 0:1
2484:3853 0:1
2426:4123 1:0
2204:3928 0:1
2923:4155 0:1
2800:2853 1:0
2800:2853 1:0
2989:3741 1:0
2742:2796 0:1
3193:3309 1:0
898:1308 0:1
1807:3299 0:1
659:3723 1:0
324:2800 0:1
1633:2991 1:0
741:2053 1:0
2502:3100 1:0
2549:3032 1:0
1215:1996 1:0
42:1996 0:1
3028:4018 1:0
2633:3845 0:1
1440:1969 1:0
53:1215 0:1
1455:1712 1:0
42:1799 0:1
1778:4155 0:1
3040:3576 1:0
1395:1507 0:1
2500:3724 0:1
324:1197 0:1
428:1076 0:1
1027:1199 1:0
2097:2853 1:0
2051:3043 1:0
1206:1996 0:1
2057:4309 0:1
1385:3123 1:0
568:2970 0:1
23:3369 0:1
741:1076 1:0
2394:2986 0:1
2495:4309 1:0
2616:2700 0:1
2644:3123 0:1
1276:3002 0:1
1233:2853 1:0
2098:2426 0:1
3133:4163 1:0
595:1184 1:0
2605:3130 1:0
636:946 0:1
283:3090 0:1
6:2163 0:1
505:3642 0:1
2899:4298 1:0
1295:1917 0:1
1917:3907 0:1
2227:3907 1:0
618:2949 0:1
2053:3528 0:1
1215:1538 1:0
42:3369 0:1
1197:2800 0:1
1291:2032 0:1
600:1206 0:1
849:4309 1:0
1314:4177 1:0
1051:2505 0:1
3765:3917 1:0
2148:2847 0:1
618:3798 1:0
672:1335 1:0
664:1788 1:0
582:1477 0:1
618:1295 0:1
2264:2954 1:0
1123:3109 0:1
600:1507 1:0
1756:3369 1:0
42:2097 0:1
2452:2543 0:1
2324:4069 1:0
193:3125 0:1
104:1201 1:0
2214:4336 1:0
324:618 1:0
491:1408 0:1
2563:2613 0:1
1507:2655 1:0
55:87 1:0
1237:2697 0:1
2097:2667 0:1
2853:3945 0:1
2264:2331 1:0
109:189 0:1
3057:3928 1:0
2949:4004 1:0
568:2418 0:1
260:2970 0:1
2800:3723 1:0
1618:2426 1:0
608:3090 0:1
2097:3868 1:0
3369:4163 0:1
3769:4146 0:1
324:3072 1:0
1295:3743 1:0
1620:3998 0:1
1024:3998 0:1
1436:1744 1:0
35:2624 1:0
1385:3606 0:1
1440:1731 1:0
2631:3043 1:0
504:841 0:1
260:2613 1:0
1385:2949 0:1
2906:2944 0:1
955:1283 0:1
1283:3150 1:0
1730:3130 1:0
2603:3868 0:1
1730:2204 0:1
2588:3507 1:0
595:3150 1:0
2227:2949 1:0
1295:3032 1:0
352:1263 1:0
1136:2121 1:0
151:2738 1:0
509:718 0:1
1202:2267 0:1
659:3989 1:0
2694:3157 0:1
42:1799 0:1
112:2540 0:1
2633:2710 0:1
28:466 1:0
183:3342 0:1
28:3009 1:0
28:466 1:0
1727:3076 1:0
1551:2299 0:1
1806:2464 0:1
2032:3002 1:0
667:3945 0:1
2923:3123 0:1
1038:1051 0:1
1215:1596 0:1
1309:1628 0:1
2923:2954 0:1
1233:2243 1:0
1197:1799 0:1
2029:2554 1:0
1851:3740 1:0
12:1669 0:1
600:2746 1:0
1197:1507 0:1
547:2616 1:0
592:2032 0:1
547:2954 1:0
2061:3228 0:1
1939:3228 0:1
1109:2199 1:0
100:330 0:1
2563:2697 0:1
2341:3222 1:0
2152:2853 0:1
3197:4123 0:1
633:2603 0:1
434:1206 0:1
2214:2696 1:0
2885:3769 1:0
1312:1421 0:1
2123:3133 0:1
1507:2521 1:0
2437:3970 0:1
568:1781 1:0
2123:4336 1:0
1009:2457 0:1
2042:3576 0:1
741:1770 1:0
2332:2853 0:1
765:2460 1:0
452:1006 0:1
1512:3395 0:1
943:1786 0:1
1705:4163 1:0
718:4123 1:0
3035:3057 0:1
3431:3938 0:1
1914:3612 0:1
556:765 0:1
400:739 0:1
2547:3740 0:1
633:1027 0:1
741:2053 1:0
633:849 1:0
1758:3057 1:0
100:3199 1:0
1187:1851 0:1
1653:2274 1:0
509:2853 0:1
1689:2132 1:0
3014:3507 1:0
509:1799 0:1
2923:4309 1:0
1512:2697 0:1
2655:3368 1:0
1076:4178 1:0
4219:4336 0:1
509:1052 1:0
194:1162 0:1
1507:2868 1:0
226:3366 0:1
1739:3817 0:1
224:260 1:0
1712:4146 1:0
3671:3723 1:0
2327:2899 0:1
3130:3299 1:0
1436:3845 0:1
1123:3796 0:1
1949:4309 1:0
1718:2793 1:0
1218:1966 0:1
2027:3707 0:1
943:2868 1:0
604:2847 0:1
130:1091 0:1
1197:3156 1:0
1295:2752 1:0
600:2123 1:0
1378:3043 1:0
618:3431 1:0
986:3130 1:0
2730:3222 0:1
1295:1990 0:1
741:3133 1:0
2280:3100 0:1
1226:2121 0:1
2227:2605 1:0
1271:2152 1:0
3130:3873 0:1
79:304 0:1
1115:3072 0:1
1206:2655 0:1
1786:3057 1:0
741:1788 1:0
3659:3928 0:1
946:3708 1:0
1786:2382 0:1
672:930 1:0
2204:3708 0:1
667:816 1:0
2132:3988 0:1
42:1799 0:1
1084:2697 1:0
1051:2697 0:1
595:1103 1:0
633:3050 0:1
817:2961 1:0
1633:2855 0:1
664:1538 0:1
260:1507 0:1
3369:3868 0:1
3342:3612 1:0
2130:2296 0:1
633:855 1:0
1295:3249 1:0
512:1758 0:1
592:2800 0:1
3033:4006 0:1
354:3014 1:0
2502:3292 1:0
1076:1323 0:1
2098:3743 1:0
671:1233 1:0
414:2605 0:1
2265:4068 1:0
1115:4305 1:0
319:1996 1:0
1440:2097 0:1
2640:3130 0:1
3228:3696 1:0
1212:2221 0:1
354:1323 0:1
1385:3418 1:0
1323:3723 1:0
666:3131 1:0
989:2274 1:0
330:1162 0:1
1933:3033 1:0
2529:2554 0:1
2697:2928 1:0
402:2229 0:1
1204:2370 0:1
403:1827 0:1
1714:3796 0:1
1688:1857 0:1
3050:3743 0:1
402:448 1:0
1514:2828 0:1
2385:2958 0:1
1123:1799 1:0
35:4123 1:0
3090:3193 0:1
1280:3068 1:0
368:3507 1:0
354:3040 0:1
66:354 0:1
252:1206 0:1
761:3063 1:0
319:2212 0:1
761:2212 0:1
319:3293 1:0
1197:1799 1:0
1669:2427 1:0
1561:3164 1:0
3293:3801 1:0
1009:3491 0:1
1781:3758 0:1
1633:2932 1:0
1204:1535 0:1
2299:2424 0:1
1855:2654 0:1
281:757 1:0
1052:4174 0:1
2461:3524 1:0
2097:2932 1:0
898:2858 0:1
843:2912 1:0
1459:2281 1:0
1207:3347 0:1
3491:3496 1:0
1689:3466 0:1
1719:3289 0:1
62:625 1:0
1052:3159 0:1
82:2793 1:0
1833:1993 1:0
1825:2745 1:0
948:1414 0:1
600:1023 1:0
1788:2588 1:0
304:2745 1:0
718:1335 1:0
2547:2847 0:1
562:1386 0:1
2032:4226 0:1
658:2847 0:1
757:1551 0:1
134:1694 0:1
297:4308 1:0
3740:3907 1:0
303:3845 1:0
421:2590 0:1
1304:3852 1:0
550:2142 0:1
46:439 0:1
2616:3431 1:0
782:1054 1:0
2331:2588 0:1
2228:3296 1:0
1756:3824 1:0
3050:3741 1:0
303:1626 1:0
1592:3321 0:1
2097:2800 1:0
2032:2097 1:0
1388:2457 0:1
183:1538 0:1
943:4336 1:0
1206:3938 0:1
1076:1115 1:0
1551:2752 0:1
3068:3679 1:0
1076:1786 1:0
303:3546 1:0
1077:4174 0:1
2616:3133 1:0
2123:2262 1:0
1271:1314 1:0
2426:3172 1:0
548:874 1:0
375:1477 1:0
3499:3617 1:0
946:2590 1:0
2382:2426 0:1
509:955 1:0
1501:3199 0:1
2949:3708 0:1
948:2328 0:1
2800:3321 0:1
1744:3971 1:0
664:2495 1:0
1206:2457 1:0
664:3695 1:0
1851:2502 1:0
972:2853 1:0
1012:3671 1:0
969:1714 0:1
765:1280 1:0
1295:2885 1:0
664:2038 0:1
201:568 1:0
1091:1197 0:1
1162:1851 1:0
718:2057 0:1
582:3907 1:0
224:1204 1:0
227:1512 0:1
1786:2057 0:1
646:2431 1:0
2382:3342 1:0
1115:2524 1:0
780:3072 0:1
2683:2844 1:0
512:2098 0:1
1220:2693 0:1
1786:2057 1:0
1123:3299 1:0
1252:2253 0:1
1512:4269 1:0
2655:2853 0:1
582:2426 0:1
3452:3868 1:0
2051:2394 0:1
1531:1696 0:1
623:3855 1:0
10:2121 1:0
504:1966 0:1
2700:3040 1:0
1272:2299 0:1
1788:2382 1:0
861:2818 0:1
595:2521 1:0
943:1969 1:0
1295:1592 1:0
1507:2354 0:1
1826:2471 1:0
659:3032 1:0
1417:3040 0:1
2495:2697 0:1
3351:3882 1:0
2562:3361 0:1
504:3035 1:0
946:3741 1:0
2163:4174 0:1
35:1271 0:1
2949:3769 1:0
1316:4004 1:0
1832:2279 1:0
2252:3097 0:1
435:1799 0:1
1969:3832 1:0
187:1259 0:1
2795:2999 0:1
260:509 0:1
2097:2697 0:1
580:4160 0:1
1996:3369 1:0
2800:4123 1:0
1714:1969 0:1
1512:2653 1:0
324:1271 1:0
3293:3930 0:1
2083:3900 0:1
1442:2331 1:0
201:1215 1:0
1868:2505 1:0
946:1115 0:1
422:3156 0:1
55:4123 0:1
935:1523 0:1
1219:4017 1:0
1076:2616 0:1
3157:3178 1:0
23:2713 1:0
1851:3045 1:0
354:3769 1:0
2097:2972 1:0
608:874 0:1
2055:2696 1:0
1312:2090 1:0
509:659 0:1
262:308 0:1
1215:1996 0:1
3159:3767 1:0
1758:2842 1:0
1115:2853 0:1
2821:3907 0:1
302:3053 0:1
502:1206 0:1
23:2332 0:1
1786:2394 0:1
3724:4055 0:1
509:1115 0:1
686:2929 0:1
2032:2675 1:0
741:3769 1:0
450:1972 1:0
1799:3156 1:0
1714:2453 0:1
2912:3033 1:0
626:2897 0:1
330:1259 1:0
330:1331 0:1
2603:3855 0:1
2331:3507 1:0
303:3072 0:1
1633:1726 1:0
228:1412 0:1
595:690 0:1
2079:2544 0:1
2346:3931 0:1
1484:3606 0:1
2032:2227 0:1
491:2899 1:0
2944:3299 0:1
319:2958 1:0
1678:3539 0:1
761:2324 0:1
1653:4124 0:1
2746:4165 1:0
435:3065 0:1
1758:1851 0:1
1788:3002 0:1
1152:1551 0:1
1207:1280 0:1
1197:2057 1:0
2153:3821 1:0
4124:4306 0:1
1430:1436 0:1
1742:1782 1:0
842:1806 0:1
168:3423 1:0
79:3123 0:1
1745:2616 0:1
2959:4247 0:1
201:2654 1:0
1669:1788 0:1
1563:2457 0:1
23:2083 1:0
1092:3244 0:1
2299:3882 0:1
667:1436 1:0
1052:2885 1:0
2394:3907 0:1
1799:3072 1:0
324:3857 0:1
741:1799 0:1
2057:3986 1:0
42:2079 1:0
893:1742 1:0
893:3418 0:1
1753:2220 0:1
1969:4017 0:1
260:633 0:1
1395:4146 0:1
659:1512 1:0
3369:4251 1:0
2097:3159 0:1
3418:3440 1:0
173:3903 0:1
1206:3857 0:1
1027:1561 0:1
2435:2470 0:1
1206:2524 1:0
2132:3226 1:0
1206:3535 1:0
419:996 0:1
1206:2652 0:1
1756:2652 0:1
1756:3321 1:0
201:2280 1:0
1187:1295 0:1
1201:1687 1:0
449:1259 0:1
1497:3159 0:1
3040:3369 0:1
1197:2820 1:0
592:1302 1:0
2142:3606 1:0
335:2944 0:1
2041:3717 1:0
987:2631 1:0
2109:2999 0:1
2109:2999 1:0
1996:2853 1:0
107:1996 0:1
1586:3724 1:0
705:4306 0:1
491:3908 0:1
2123:3714 1:0
2199:4312 1:0
1758:3756 1:0
324:2639 0:1
2418:4299 1:0
1551:1688 0:1
3002:3032 0:1
1507:2655 0:1
1291:1786 0:1
395:2426 0:1
239:360 1:0
511:3868 0:1
1756:3043 0:1
2544:3249 1:0
1788:2986 1:0
354:3507 0:1
1187:2331 1:0
2788:3588 1:0
2970:3868 0:1
26:592 0:1
2027:3366 1:0
1009:2427 0:1
765:1197 0:1
1026:2282 0:1
1594:2896 0:1
816:3022 1:0
1436:1744 1:0
2332:3118 0:1
298:3411 1:0
324:592 1:0
1561:3159 0:1
2033:4004 0:1
260:2332 0:1
2424:3004 0:1
154:1199 0:1
3123:4155 1:0
1946:3216 0:1
509:1314 0:1
1280:3695 1:0
303:2885 0:1
497:1215 1:0
2394:3057 0:1
2105:3026 0:1
1613:2038 1:0
547:2424 0:1
394:1455 1:0
1115:2847 0:1
2554:2585 1:0
2500:3466 0:1
2826:2934 1:0
1162:1688 0:1
1758:1788 0:1
1425:1450 0:1
1872:2307 0:1
1669:2426 0:1
580:817 0:1
2624:2844 1:0
123:1613 0:1
2354:3989 0:1
1770:2683 0:1
1507:3321 0:1
1857:2098 0:1
1009:1969 1:0
1220:3476 1:0
2900:3682 0:1
547:3045 1:0
2500:3466 0:1
509:1507 0:1
1996:2696 0:1
1943:3299 0:1
1435:2426 0:1
2262:2307 0:1
2500:4055 0:1
201:3299 1:0
473:1969 1:0
708:3196 1:0
509:667 1:0
370:4017 1:0
666:1943 0:1
324:2655 1:0
1393:1877 1:0
582:2042 0:1
1523:1535 0:1
1450:2767 1:0
348:2227 0:1
2605:3989 0:1
1740:1826 1:0
627:1149 0:1
3724:3882 1:0
1385:3603 1:0
666:1943 1:0
821:3845 1:0
552:1705 1:0
1685:4166 0:1
2216:3299 1:0
1314:2745 0:1
1233:2588 1:0
2115:4092 1:0
1269:2836 1:0
1507:2097 1:0
1648:2624 1:0
1533:3221 0:1
42:1437 1:0
548:3123 0:1
1076:2970 0:1
556:2821 1:0
3005:3133 0:1
3057:3074 0:1
473:1200 1:0
1271:2097 0:1
330:3928 1:0
1051:2038 1:0
629:3249 1:0
1788:2700 0:1
189:1199 0:1
633:3769 0:1
3431:4010 1:0
79:1076 1:0
1945:2590 1:0
1314:3708 1:0
526:3259 0:1
2853:3849 1:0
633:3868 0:1
1786:2999 1:0
6:3277 1:0
595:955 1:0
1218:4146 0:1
633:1283 1:0
2745:3050 1:0
194:1170 0:1
1519:2163 0:1
1233:2949 0:1
1489:2858 0:1
1105:1115 0:1
761:2164 0:1
1215:2949 0:1
319:4123 1:0
1996:2495 0:1
183:1996 0:1
962:3068 0:1
2130:3604 0:1
2296:2847 1:0
1507:1996 0:1
42:3321 0:1
1271:2616 1:0
2840:3123 0:1
2928:3989 0:1
1271:3917 1:0
636:4050 1:0
2652:3431 0:1
1215:3159 0:1
216:3144 1:0
330:1197 1:0
2936:3875 1:0
64:2182 0:1
148:2488 1:0
849:3123 1:0
42:1931 1:0
1206:1442 0:1
1314:2745 1:0
1495:3682 1:0
509:2097 0:1
946:2603 1:0
154:4163 0:1
1807:3050 1:0
911:2299 1:0
1507:2521 1:0
35:1481 0:1
100:3074 0:1
25:2394 0:1
335:2944 0:1
2438:3090 0:1
1271:4309 0:1
2996:3868 0:1
134:1880 0:1
491:1220 1:0
1276:3032 0:1
1440:3735 1:0
802:1436 0:1
100:1291 0:1
2204:3159 0:1
1033:1644 1:0
1467:3989 1:0
1534:2590 0:1
2027:2613 1:0
201:1799 0:1
1017:2949 0:1
2745:3708 0:1
66:3156 0:1
100:1197 1:0
2966:3275 0:1
1653:2747 1:0
1924:2042 0:1
346:2927 1:0
100:3928 1:0
893:2679 1:0
1041:2274 0:1
3257:3359 0:1
708:2793 0:1
3259:3928 0:1
1516:4155 1:0
42:1969 1:0
845:2876 1:0
