numPlayers: 2287
1065:1658 1:0
911:1552 0:1
1485:1533 1:0
1492:1946 0:1
289:357 1:0
7:895 0:1
1302:2109 1:0
1481:1541 0:1
642:1252 1:0
990:1034 1:0
1651:1994 1:0
1494:1797 0:1
1306:1969 0:1
601:2123 1:0
686:1023 0:1
1491:1527 1:0
289:1696 1:0
258:744 0:1
1990:2173 0:1
56:1481 0:1
276:1613 0:1
1655:2173 0:1
497:1404 1:0
1163:1525 0:1
19:877 0:1
163:1621 0:1
304:1621 0:1
548:1818 1:0
388:1439 1:0
1414:1416 1:0
788:1075 1:0
1162:1382 1:0
548:1414 0:1
777:1534 0:1
1304:1308 1:0
582:609 0:1
742:2205 1:0
646:1342 0:1
121:188 0:1
850:1904 1:0
1328:2166 0:1
574:1974 0:1
912:1206 0:1
693:1422 0:1
398:888 0:1
399:1930 1:0
398:1308 0:1
1198:2005 0:1
213:2184 1:0
567:2032 0:1
836:1621 1:0
1404:1946 1:0
935:1621 1:0
1450:1824 0:1
345:966 1:0
1396:1836 1:0
1485:1748 1:0
853:1799 1:0
1971:2123 1:0
160:296 0:1
1206:2136 1:0
258:1788 0:1
1186:1324 0:1
474:1834 1:0
16:1499 0:1
724:2158 0:1
1571:1651 1:0
582:777 0:1
836:912 0:1
598:1547 0:1
923:2167 1:0
1512:1616 1:0
582:1500 1:0
816:1151 1:0
615:1763 1:0
761:781 0:1
2169:2198 0:1
289:1644 0:1
86:834 1:0
933:1795 1:0
1728:1921 0:1
204:925 1:0
912:1853 0:1
2028:2201 0:1
213:1014 0:1
95:1034 0:1
964:1399 0:1
296:1411 0:1
1339:1997 1:0
601:2143 1:0
298:758 1:0
1351:1621 0:1
11:806 1:0
727:1328 0:1
399:1460 0:1
607:1824 1:0
888:1500 0:1
607:1727 1:0
72:1155 1:0
1009:1304 1:0
103:1414 1:0
225:935 1:0
888:1990 1:0
745:1802 1:0
1494:1768 1:0
681:1476 0:1
1946:2032 0:1
932:1500 1:0
777:782 1:0
1621:2123 1:0
1091:1160 1:0
758:2121 1:0
435:2073 1:0
1552:1655 1:0
751:1731 1:0
988:1824 0:1
807:1184 0:1
399:2169 1:0
788:1324 0:1
281:1567 0:1
727:1328 0:1
751:1480 0:1
1091:1344 0:1
1109:1993 0:1
237:2094 1:0
12:69 0:1
788:1594 0:1
912:1278 1:0
78:2094 1:0
1020:1168 0:1
615:1608 1:0
1552:1588 0:1
402:1173 0:1
1225:2265 1:0
1142:1356 1:0
78:1074 1:0
1356:1471 0:1
325:509 0:1
485:1975 1:0
59:1058 1:0
1177:1544 1:0
78:862 1:0
55:1003 1:0
1379:1552 0:1
867:877 1:0
608:1456 0:1
463:1788 0:1
1606:1763 1:0
1588:1743 0:1
1015:1083 1:0
351:1206 0:1
1621:1655 1:0
782:1655 0:1
862:1177 0:1
862:1806 1:0
509:688 1:0
509:618 1:0
40:509 1:0
40:1983 1:0
40:325 1:0
1107:1156 0:1
1019:1205 1:0
1727:1990 0:1
1304:1491 1:0
609:1900 1:0
294:1621 0:1
35:702 1:0
997:1408 1:0
1067:1883 1:0
1289:1866 1:0
366:1388 1:0
618:1571 1:0
294:368 0:1
814:2166 0:1
1216:1552 1:0
665:1310 1:0
1102:1481 0:1
949:1693 1:0
200:1296 1:0
200:270 1:0
1000:2240 0:1
745:798 1:0
1003:2265 1:0
1173:1360 0:1
582:1599 0:1
728:1344 1:0
1599:1667 1:0
744:935 1:0
273:895 0:1
895:1741 1:0
485:2279 1:0
402:1171 0:1
1388:1550 1:0
627:926 0:1
1743:1824 1:0
18:609 0:1
289:836 0:1
1227:2002 1:0
2032:2166 1:0
656:1993 0:1
483:1552 0:1
281:1504 0:1
352:2265 1:0
1223:2279 1:0
466:895 0:1
163:1360 0:1
78:1552 0:1
600:964 0:1
782:1308 0:1
270:1206 0:1
166:1599 1:0
183:836 0:1
410:1480 1:0
1060:1813 0:1
512:1658 0:1
294:588 1:0
108:1368 0:1
368:1485 0:1
656:1034 0:1
793:1971 0:1
1709:1789 1:0
84:218 0:1
601:1302 0:1
1067:1664 0:1
505:1418 0:1
607:609 1:0
1184:1496 1:0
1074:1450 0:1
1230:1404 1:0
513:1990 0:1
1048:1862 1:0
601:1727 1:0
1430:1494 0:1
509:1599 1:0
4:659 1:0
782:1637 1:0
4:659 0:1
40:665 1:0
299:1824 1:0
659:868 1:0
594:1368 1:0
453:1012 1:0
867:1163 1:0
1025:1990 0:1
607:671 0:1
1059:1199 1:0
289:932 0:1
78:1529 0:1
465:905 0:1
204:1664 0:1
258:1144 0:1
1826:2046 0:1
1264:2169 1:0
1362:1588 0:1
1368:2169 1:0
296:636 1:0
499:1813 1:0
601:1807 0:1
162:384 0:1
1339:1480 0:1
1481:2246 0:1
1506:2193 0:1
958:1465 0:1
9:1541 0:1
1234:2213 1:0
744:1805 1:0
1430:1681 1:0
600:1826 1:0
1058:1184 0:1
190:1862 0:1
465:679 0:1
162:1142 0:1
1485:2262 1:0
866:2028 0:1
85:853 1:0
995:2055 1:0
800:2046 0:1
72:662 1:0
615:647 1:0
281:732 0:1
615:830 1:0
973:1850 0:1
782:1813 0:1
399:582 1:0
1234:1485 0:1
551:1931 1:0
1923:2196 1:0
1491:1552 1:0
169:415 1:0
964:2028 1:0
1481:1819 0:1
213:1206 0:1
448:1193 0:1
509:627 1:0
174:971 1:0
548:1414 0:1
204:1362 0:1
189:601 0:1
1304:1552 0:1
73:1689 1:0
73:964 0:1
932:1052 0:1
1596:1969 0:1
1525:1583 1:0
483:567 0:1
83:1826 0:1
388:2217 1:0
632:2251 0:1
881:964 1:0
1304:1763 0:1
194:1552 1:0
1144:1206 0:1
299:671 0:1
1034:1083 1:0
782:923 1:0
923:1588 0:1
503:732 1:0
745:1126 1:0
727:1399 0:1
588:2046 1:0
1156:1992 1:0
330:892 1:0
1621:2167 0:1
932:1655 1:0
508:1813 1:0
600:1657 1:0
1091:1606 0:1
1206:1994 1:0
289:1034 0:1
671:1599 0:1
543:1599 0:1
1447:1526 0:1
1255:2248 1:0
263:1397 1:0
36:1674 0:1
1009:1606 0:1
1009:2094 1:0
710:882 1:0
335:1969 0:1
1379:1526 1:0
600:1450 1:0
1162:1996 1:0
368:1176 1:0
609:1052 1:0
204:1118 1:0
782:1655 1:0
935:1667 0:1
548:608 0:1
368:1304 0:1
687:1512 0:1
1193:1775 1:0
40:1156 1:0
1990:2233 1:0
1174:1177 0:1
458:935 0:1
496:2028 1:0
1328:2251 1:0
399:474 1:0
1260:1477 0:1
905:2237 1:0
28:1142 0:1
28:1142 0:1
162:1759 1:0
1496:1926 0:1
496:964 1:0
758:1074 1:0
1206:2169 0:1
1344:1990 0:1
328:2083 0:1
1539:1983 1:0
662:1460 1:0
932:1500 1:0
40:1990 1:0
615:1481 1:0
956:1225 1:0
479:586 0:1
105:363 0:1
554:1993 0:1
479:1281 0:1
935:1667 1:0
671:1534 0:1
671:1534 1:0
78:1173 0:1
788:1278 1:0
78:1623 1:0
55:1177 0:1
144:609 0:1
607:1532 1:0
1234:2266 1:0
1115:1204 0:1
194:294 1:0
263:1583 1:0
1344:1637 0:1
594:676 0:1
688:877 0:1
1156:1344 0:1
618:911 0:1
1533:1668 1:0
105:2260 1:0
7:991 1:0
964:1500 1:0
162:881 0:1
667:1189 0:1
1156:1358 0:1
47:1571 1:0
1727:1883 1:0
1532:1555 1:0
826:1481 0:1
162:1328 0:1
754:2032 0:1
1075:2087 1:0
1234:1824 0:1
1328:2032 1:0
1424:1577 1:0
929:1107 0:1
1493:1940 1:0
1199:1328 0:1
1330:2077 0:1
410:838 0:1
601:912 1:0
1304:1915 1:0
1227:1928 1:0
560:1339 0:1
1168:1936 0:1
1118:1857 1:0
733:798 0:1
1048:1339 0:1
1547:1890 1:0
795:1550 1:0
1174:1538 1:0
528:2166 0:1
635:747 1:0
1310:2093 0:1
777:932 0:1
398:774 1:0
1731:2093 0:1
509:1621 1:0
212:679 0:1
1003:1317 0:1
615:1034 1:0
289:1118 1:0
1021:1160 0:1
1011:1450 0:1
600:1529 0:1
1655:1931 0:1
1216:1727 1:0
733:798 0:1
656:1065 0:1
380:2166 1:0
201:1368 1:0
1013:1329 0:1
37:1397 0:1
665:1946 1:0
485:1788 0:1
926:1725 1:0
325:782 1:0
325:600 0:1
671:1491 1:0
271:1983 0:1
103:1637 1:0
911:2242 1:0
882:1494 0:1
108:600 0:1
1193:1586 1:0
1491:2123 1:0
592:2166 0:1
1020:2123 0:1
267:270 0:1
1193:1621 0:1
1485:1791 1:0
162:1974 1:0
582:1494 1:0
1942:2046 1:0
1665:1797 1:0
1184:1358 0:1
1726:1885 1:0
807:1330 1:0
204:2032 0:1
664:1596 0:1
105:949 0:1
607:1142 1:0
726:1502 1:0
368:567 0:1
888:2167 1:0
233:1627 1:0
701:822 0:1
780:1491 0:1
800:1376 0:1
1106:1481 0:1
2:1775 1:0
1368:1456 1:0
1227:1645 0:1
282:1577 0:1
250:567 0:1
869:1900 1:0
1091:1824 1:0
609:1662 1:0
162:665 0:1
189:1028 1:0
388:912 0:1
728:1382 1:0
179:594 0:1
594:1498 1:0
179:1498 0:1
120:1498 0:1
0:2165 1:0
1193:1623 1:0
59:1548 1:0
1391:1940 0:1
319:2266 0:1
1414:1568 0:1
281:335 0:1
806:1376 1:0
499:2004 0:1
11:1546 1:0
923:1819 0:1
341:1222 1:0
939:969 1:0
1546:1840 1:0
1379:1748 1:0
943:1116 0:1
108:1404 1:0
1011:2282 1:0
22:1877 0:1
1034:1219 0:1
777:899 0:1
671:1696 1:0
702:1994 0:1
235:1308 0:1
803:1477 1:0
44:1945 1:0
289:1118 0:1
289:1118 1:0
398:1878 0:1
459:574 0:1
424:1596 0:1
512:923 0:1
600:1743 1:0
1504:1536 0:1
213:406 0:1
567:1399 1:0
92:814 1:0
941:1074 0:1
435:830 0:1
235:830 0:1
969:1536 1:0
432:1046 1:0
479:640 1:0
926:1500 1:0
192:1014 1:0
324:2172 0:1
163:1303 1:0
1126:2244 0:1
312:601 0:1
92:853 0:1
1163:1971 1:0
352:1360 0:1
43:163 0:1
443:464 1:0
1357:1388 1:0
282:1337 1:0
432:817 0:1
777:1993 1:0
600:1606 0:1
59:2132 1:0
59:432 1:0
294:1009 0:1
957:997 1:0
1480:1532 0:1
782:2167 0:1
567:1009 1:0
424:1677 0:1
491:2207 1:0
1242:1296 0:1
1209:1460 0:1
782:1696 1:0
26:2011 0:1
1077:2134 0:1
368:2247 1:0
582:1994 1:0
162:1710 1:0
618:1498 0:1
1541:1743 0:1
225:1743 1:0
600:665 1:0
218:1368 0:1
834:2102 0:1
225:932 1:0
642:1034 0:1
600:676 0:1
95:1980 1:0
78:1621 1:0
204:1491 0:1
666:715 0:1
1156:1568 1:0
1644:1655 1:0
230:736 0:1
1503:1544 0:1
1330:1611 1:0
352:1058 0:1
1003:1550 1:0
1003:1058 0:1
218:399 1:0
95:483 1:0
95:1229 1:0
466:787 0:1
368:1840 1:0
1000:1077 1:0
1230:1799 0:1
574:2166 0:1
534:1588 1:0
178:722 0:1
204:814 1:0
1043:1307 0:1
225:1344 1:0
225:263 0:1
592:967 1:0
1112:1935 0:1
1173:2229 0:1
19:162 0:1
1043:1821 0:1
1949:2180 1:0
1112:1770 0:1
392:2046 0:1
1621:2087 1:0
809:1565 1:0
1091:1529 1:0
485:1330 1:0
72:735 1:0
16:618 0:1
1599:1655 1:0
303:1592 0:1
72:92 1:0
983:1426 0:1
485:1173 1:0
1193:1983 0:1
325:1527 1:0
1374:2126 0:1
782:1491 1:0
2143:2242 1:0
608:807 0:1
731:1142 0:1
1644:2247 1:0
1599:1996 1:0
325:1946 0:1
1396:1870 1:0
812:1091 0:1
464:2284 1:0
1709:2277 0:1
117:1099 1:0
1583:2032 0:1
53:108 0:1
745:949 0:1
223:949 0:1
140:1051 1:0
116:1337 0:1
488:1586 0:1
443:485 1:0
194:1102 1:0
592:1790 1:0
814:1362 0:1
352:1225 0:1
1552:2166 0:1
778:1996 0:1
567:995 1:0
140:594 1:0
162:1769 1:0
877:923 1:0
1009:1446 1:0
1329:1853 0:1
188:1352 1:0
78:2075 0:1
671:1835 1:0
162:1446 1:0
615:752 0:1
1805:1869 1:0
384:1144 1:0
485:1174 0:1
1826:2028 1:0
667:1946 1:0
1428:1493 0:1
676:2004 1:0
108:509 1:0
1440:1519 0:1
59:430 1:0
454:1655 0:1
11:2266 0:1
592:724 0:1
424:1113 1:0
1302:2144 1:0
281:1834 0:1
9:2132 0:1
552:1973 1:0
1230:1339 1:0
238:2018 1:0
1386:1781 0:1
1691:2126 1:0
1703:1940 0:1
870:1750 0:1
1009:1426 1:0
698:1529 0:1
1458:1831 0:1
304:485 1:0
72:575 1:0
1491:2045 1:0
453:2055 1:0
509:1234 0:1
2024:2208 0:1
970:1898 0:1
1157:2139 0:1
325:671 1:0
495:1503 0:1
330:1667 0:1
1316:1481 0:1
1207:1799 0:1
21:1031 1:0
1031:2046 1:0
464:1503 1:0
1304:2208 1:0
1710:1727 0:1
911:1990 0:1
200:2246 1:0
93:194 0:1
496:1426 1:0
1337:2165 0:1
1339:1727 1:0
79:332 1:0
1065:1158 1:0
1983:2123 0:1
406:1014 0:1
308:969 1:0
162:836 1:0
332:1048 1:0
499:1804 1:0
679:1974 1:0
923:1804 1:0
1230:1246 1:0
989:1923 0:1
676:877 1:0
782:1703 1:0
736:2077 1:0
1308:1433 1:0
889:1107 0:1
895:1174 1:0
218:1541 1:0
352:1317 0:1
250:964 0:1
162:600 0:1
1388:1550 1:0
1107:1388 1:0
151:2094 0:1
1206:1525 0:1
1091:2166 1:0
1534:1993 1:0
988:2052 0:1
1107:1317 1:0
273:811 1:0
78:168 0:1
1324:1547 1:0
218:1572 1:0
610:786 0:1
189:1850 1:0
1824:2240 0:1
480:1011 1:0
534:1636 1:0
1337:2164 1:0
592:892 1:0
11:1496 0:1
744:1397 0:1
1799:2253 1:0
59:370 1:0
435:881 1:0
1529:1971 0:1
1230:1985 1:0
334:2032 0:1
1014:1571 1:0
101:1548 0:1
1142:1375 1:0
2:218 0:1
1083:1436 1:0
411:925 0:1
1304:1763 1:0
294:1368 1:0
582:1329 1:0
1491:1583 0:1
574:1723 1:0
1971:2201 1:0
144:1990 0:1
1142:1219 1:0
1302:1527 0:1
836:1000 1:0
807:2011 1:0
1184:1330 1:0
483:1067 1:0
2167:2273 1:0
294:1491 0:1
1222:1533 1:0
483:2136 1:0
263:1813 1:0
67:1996 1:0
980:1330 0:1
281:499 0:1
403:552 0:1
1481:1655 1:0
754:1125 1:0
1404:1946 0:1
963:2018 1:0
426:2266 1:0
144:360 0:1
1293:1971 1:0
1000:1968 0:1
534:915 1:0
1016:1028 1:0
668:1692 0:1
981:997 0:1
1994:2043 1:0
240:1329 0:1
1162:1680 0:1
1491:2198 0:1
1424:1504 1:0
368:1621 0:1
8:1480 0:1
35:1743 0:1
1342:1667 0:1
1800:1805 0:1
935:1667 0:1
1667:1805 1:0
1160:1529 1:0
263:1743 1:0
911:1004 1:0
258:427 1:0
744:1667 0:1
258:1788 1:0
388:1667 0:1
235:1909 1:0
435:1909 0:1
324:786 0:1
667:1594 0:1
83:652 1:0
600:1658 1:0
399:1344 1:0
590:2212 0:1
148:1945 1:0
609:1644 1:0
225:1354 0:1
570:1507 1:0
69:2143 1:0
645:1547 0:1
299:607 1:0
485:1173 1:0
194:1568 0:1
113:1610 0:1
499:1813 0:1
263:1481 0:1
345:414 0:1
1264:2169 0:1
1162:1816 0:1
567:1480 1:0
200:732 0:1
770:922 0:1
618:934 1:0
1144:1206 0:1
1306:1368 0:1
395:998 1:0
741:1994 0:1
398:635 1:0
978:1222 1:0
69:1264 0:1
1162:1534 1:0
914:1562 1:0
667:988 1:0
1031:1102 0:1
503:1504 0:1
1278:1583 1:0
582:1621 0:1
606:826 0:1
72:1586 1:0
398:1331 1:0
932:1091 0:1
615:1426 0:1
728:1525 0:1
78:671 0:1
368:2046 1:0
40:1599 1:0
42:356 1:0
240:1687 1:0
728:826 1:0
615:830 1:0
2046:2158 1:0
118:282 0:1
1274:1679 1:0
1324:1567 1:0
7:1330 0:1
1234:1621 0:1
145:1591 1:0
331:1391 0:1
100:1590 0:1
799:1426 1:0
496:2234 1:0
325:1234 1:0
662:963 1:0
151:1827 1:0
67:2165 1:0
1155:2123 0:1
1058:1182 1:0
289:1644 1:0
424:1162 1:0
294:1448 1:0
282:424 1:0
10:1533 0:1
318:2260 0:1
548:926 1:0
74:1177 0:1
608:935 0:1
1017:1261 0:1
627:1583 1:0
1102:1934 1:0
1144:1625 0:1
1606:1674 1:0
1156:1344 0:1
618:1664 1:0
659:1396 0:1
166:1344 0:1
368:1274 1:0
204:1883 1:0
189:395 0:1
1727:2016 1:0
256:482 0:1
754:1310 1:0
360:1419 1:0
1426:1826 1:0
350:1485 0:1
600:1608 1:0
103:2225 1:0
108:1529 0:1
1476:1492 0:1
853:1659 1:0
1532:2240 1:0
40:1637 0:1
664:1565 1:0
797:1337 0:1
403:1552 0:1
1940:2164 0:1
963:1637 0:1
398:1034 0:1
754:1222 1:0
990:1328 0:1
1364:1687 0:1
59:1994 1:0
1993:2143 0:1
1596:1687 1:0
86:1033 1:0
213:1444 1:0
345:686 0:1
116:783 1:0
413:1494 0:1
592:1807 1:0
443:1184 0:1
194:1763 1:0
602:1793 0:1
1743:2023 1:0
381:1091 0:1
1494:1990 0:1
1101:1489 1:0
157:1621 0:1
160:1339 0:1
253:1667 0:1
1014:2136 1:0
941:1034 0:1
838:1560 0:1
11:144 0:1
1182:1388 0:1
366:1317 0:1
464:832 1:0
1225:1340 1:0
1174:1177 0:1
485:1832 1:0
196:1184 0:1
1482:1777 1:0
367:1843 0:1
485:918 1:0
1091:1621 1:0
1621:1940 0:1
1743:2032 0:1
615:1824 1:0
778:1996 0:1
567:995 1:0
140:594 1:0
162:1769 1:0
877:923 1:0
1009:1446 1:0
1329:1853 0:1
188:1352 1:0
78:2075 0:1
671:1835 1:0
162:1446 1:0
1552:1621 1:0
204:592 0:1
609:911 0:1
1014:1093 0:1
391:398 1:0
52:395 0:1
398:754 0:1
294:2138 1:0
911:1091 0:1
140:2229 1:0
667:1264 0:1
368:1222 1:0
145:1835 1:0
567:1552 0:1
528:1850 1:0
1763:2242 1:0
453:1826 1:0
1623:1826 0:1
1795:2160 1:0
270:1819 0:1
584:1625 1:0
345:2124 1:0
78:1532 1:0
676:1344 0:1
957:2016 0:1
932:1052 0:1
1193:2242 0:1
1536:1547 1:0
59:78 1:0
162:2032 1:0
1009:1642 0:1
592:983 1:0
412:1674 1:0
35:830 0:1
1015:1525 1:0
509:1091 1:0
732:867 1:0
726:1552 0:1
1641:2236 1:0
316:752 0:1
368:1621 1:0
627:923 1:0
731:1142 0:1
1014:1360 1:0
744:1637 1:0
688:865 1:0
78:1680 0:1
997:1532 1:0
628:915 0:1
1093:2167 1:0
146:604 1:0
480:985 1:0
915:1028 0:1
108:509 0:1
949:1177 1:0
78:1680 0:1
973:1289 0:1
1404:1558 1:0
662:764 1:0
1306:1608 0:1
1091:1769 1:0
990:1362 1:0
615:2286 1:0
862:1634 1:0
59:1224 1:0
72:640 1:0
688:1184 1:0
1485:1606 1:0
299:1769 1:0
19:1067 0:1
368:1160 1:0
548:1961 1:0
1414:1961 1:0
103:1414 1:0
548:1822 0:1
1414:1822 1:0
889:1173 0:1
807:1173 1:0
652:1979 0:1
240:1344 1:0
218:245 0:1
600:1814 1:0
1494:1979 1:0
503:1324 1:0
368:1703 0:1
551:1727 1:0
534:882 1:0
225:1710 1:0
204:1664 0:1
1339:1744 1:0
162:263 0:1
1184:1330 1:0
483:1067 1:0
2167:2273 1:0
294:1491 0:1
1222:1533 1:0
483:2136 1:0
263:1813 1:0
67:1996 1:0
980:1330 0:1
1680:1990 0:1
1621:2167 1:0
1491:1990 1:0
499:728 0:1
559:735 1:0
78:1534 1:0
1177:2011 0:1
1330:1806 1:0
853:1655 1:0
950:1644 0:1
881:964 1:0
426:988 0:1
1544:2011 0:1
836:964 0:1
1485:2166 0:1
204:881 0:1
799:964 0:1
853:1644 1:0
2094:2213 1:0
1763:1946 0:1
1177:1330 1:0
836:1491 0:1
1450:1532 1:0
988:1034 1:0
235:1608 0:1
294:567 0:1
1015:1655 1:0
289:615 0:1
35:754 0:1
662:676 0:1
778:1594 1:0
1586:1940 0:1
162:2032 0:1
271:2031 1:0
783:969 0:1
1528:1718 0:1
218:662 1:0
607:1768 1:0
1234:1586 1:0
570:969 0:1
19:671 0:1
108:447 0:1
474:1498 0:1
240:1531 1:0
496:592 0:1
727:1027 1:0
1219:2201 0:1
1405:1421 0:1
1107:1711 1:0
485:1161 1:0
926:1485 1:0
162:600 0:1
612:1360 0:1
580:1015 1:0
1003:1388 1:0
534:1540 1:0
11:2205 1:0
517:1826 0:1
612:962 1:0
1376:1529 0:1
1289:1702 0:1
203:1331 1:0
1804:2242 0:1
304:1174 1:0
1017:1278 0:1
225:474 1:0
94:335 0:1
328:1179 0:1
788:1583 1:0
1664:2173 0:1
1307:1494 0:1
1532:1824 0:1
270:584 1:0
1588:2240 1:0
108:426 1:0
782:812 1:0
503:877 0:1
11:1938 1:0
558:2140 0:1
424:778 0:1
825:1364 0:1
567:1608 1:0
313:558 1:0
473:1804 0:1
499:1594 1:0
923:1591 1:0
588:718 0:1
932:1586 1:0
1539:1931 0:1
671:1588 1:0
11:1804 0:1
498:729 1:0
2143:2240 0:1
1536:2164 0:1
1173:1225 1:0
671:1838 1:0
1222:1234 0:1
424:474 1:0
377:725 0:1
787:1515 1:0
436:889 1:0
744:1853 1:0
204:1376 1:0
980:1115 1:0
299:814 1:0
1139:1529 0:1
1102:2247 1:0
395:2143 0:1
710:726 1:0
325:1581 1:0
445:1971 0:1
513:1608 0:1
671:1360 0:1
433:935 0:1
792:1698 1:0
194:912 1:0
204:1421 1:0
567:1552 0:1
162:2266 1:0
627:1206 0:1
465:1309 1:0
1428:1567 0:1
544:1500 1:0
935:1588 1:0
1336:1926 0:1
406:1610 0:1
916:1022 0:1
609:1485 1:0
600:964 1:0
75:704 0:1
609:1230 1:0
1144:1382 1:0
78:1498 0:1
1098:2199 0:1
40:939 1:0
1241:1377 1:0
1241:1750 1:0
352:1832 1:0
6:1168 0:1
1454:2083 0:1
28:2083 0:1
1561:1990 0:1
426:1376 0:1
337:1496 0:1
958:2083 0:1
1022:2083 0:1
1331:1560 1:0
1173:2077 0:1
1283:2017 1:0
443:884 1:0
1173:1364 1:0
25:402 1:0
1087:1144 0:1
926:1091 1:0
212:2143 0:1
342:2258 0:1
100:2265 1:0
656:1836 1:0
1396:2246 0:1
212:1836 0:1
949:2246 0:1
1241:2160 0:1
807:2011 0:1
485:1003 1:0
795:1180 1:0
168:1359 1:0
110:1550 0:1
656:2143 0:1
932:1788 1:0
1169:1547 0:1
862:1508 1:0
72:600 1:0
72:162 0:1
782:1946 1:0
832:862 1:0
782:1074 1:0
929:1003 1:0
163:895 1:0
118:1730 1:0
882:1796 1:0
1031:1362 1:0
235:1655 0:1
482:1308 0:1
600:2032 1:0
1529:1583 0:1
1142:1621 0:1
754:814 1:0
935:1184 0:1
1388:2279 1:0
1388:2265 0:1
1574:2249 0:1
671:1057 0:1
594:2172 1:0
1621:2246 0:1
299:923 1:0
103:270 0:1
1424:1835 0:1
1177:1330 0:1
1155:1696 1:0
190:1666 0:1
330:1014 0:1
1088:1480 0:1
384:1534 1:0
1625:2114 1:0
426:1481 0:1
801:932 0:1
1153:1308 0:1
1544:1579 1:0
1534:1571 1:0
1428:1627 1:0
777:1993 1:0
1306:1382 1:0
544:1493 1:0
549:2008 0:1
304:1073 1:0
1571:2246 0:1
592:1042 0:1
736:807 0:1
424:2032 0:1
8:722 0:1
399:1159 0:1
40:536 1:0
323:830 0:1
84:548 1:0
406:912 1:0
465:679 0:1
162:1142 0:1
1485:2262 1:0
866:2028 0:1
85:853 1:0
995:2055 1:0
726:2166 0:1
548:1800 0:1
133:2131 0:1
162:600 0:1
92:294 0:1
172:2028 0:1
350:1706 1:0
453:1623 1:0
919:935 1:0
1456:1797 0:1
814:2101 1:0
451:1503 1:0
895:1344 0:1
1485:1826 1:0
453:1666 0:1
1306:2161 1:0
235:1481 0:1
600:932 0:1
905:1797 0:1
194:1763 1:0
988:1077 0:1
426:601 0:1
884:1492 1:0
1189:1261 1:0
1149:1967 1:0
78:1947 1:0
151:1824 1:0
465:1488 0:1
1626:1743 0:1
1352:1868 1:0
259:1521 0:1
162:1308 1:0
162:2032 1:0
78:656 1:0
1354:1588 0:1
726:1430 0:1
1264:1816 1:0
332:1500 0:1
724:1512 1:0
12:1768 1:0
1360:1621 1:0
92:1009 0:1
426:1485 0:1
1485:1606 0:1
1003:1752 0:1
7:980 0:1
335:508 0:1
853:1500 0:1
956:1225 1:0
479:586 0:1
105:363 0:1
554:1993 0:1
479:1281 0:1
935:1667 1:0
671:1534 0:1
671:1534 1:0
78:1173 0:1
788:1278 1:0
78:1623 1:0
55:1177 0:1
144:609 0:1
122:1399 0:1
122:1091 0:1
263:671 0:1
1067:1193 1:0
1067:1321 1:0
1193:1321 0:1
1160:1491 0:1
691:958 1:0
1306:1826 0:1
289:1996 0:1
289:1731 1:0
1424:1456 0:1
521:1586 1:0
209:1074 0:1
1659:2173 0:1
244:2177 1:0
294:2167 1:0
68:665 0:1
1184:1430 0:1
1426:1430 1:0
79:1955 1:0
1712:2081 1:0
964:1000 1:0
561:1727 0:1
250:1990 0:1
1201:1898 0:1
1368:1680 1:0
194:509 0:1
1014:1534 0:1
1373:1430 0:1
1898:2003 1:0
1650:1750 0:1
1450:1664 0:1
144:1552 1:0
180:426 1:0
235:1074 0:1
607:2164 0:1
601:782 1:0
2094:2133 1:0
53:1455 1:0
40:1206 0:1
899:1834 0:1
627:2011 1:0
715:800 0:1
724:2242 0:1
1865:2126 0:1
1107:2011 0:1
1921:1994 0:1
682:1500 0:1
911:1155 1:0
724:830 0:1
294:964 0:1
86:1529 0:1
1173:2011 0:1
204:881 0:1
888:1659 1:0
923:1065 0:1
351:453 1:0
225:2032 1:0
1567:1593 1:0
1005:1921 0:1
772:1641 1:0
1788:2200 1:0
778:1594 1:0
1048:1511 1:0
607:1734 1:0
202:203 1:0
1067:1496 1:0
2046:2099 1:0
807:2071 1:0
1440:1664 0:1
190:1529 0:1
1031:1485 0:1
726:814 1:0
778:1159 0:1
245:1159 1:0
1144:1763 0:1
1159:2165 1:0
1015:1480 1:0
1206:2136 1:0
1424:2165 0:1
1014:1637 1:0
1007:1501 1:0
1421:1702 0:1
1672:1768 1:0
1485:1552 1:0
19:552 0:1
250:1091 0:1
722:1853 0:1
368:403 1:0
225:926 1:0
351:453 0:1
384:969 0:1
911:1998 1:0
609:1593 1:0
609:671 0:1
618:1482 1:0
567:609 1:0
200:939 1:0
16:778 1:0
831:2078 0:1
422:1621 0:1
162:1827 1:0
1781:2022 0:1
111:386 1:0
675:907 1:0
971:1096 1:0
726:2031 0:1
752:1751 1:0
1354:1404 1:0
391:1015 1:0
667:1091 1:0
1087:1160 0:1
189:1481 0:1
335:1625 1:0
155:245 0:1
627:782 0:1
567:932 0:1
527:1173 1:0
163:2011 0:1
459:2032 0:1
1636:1971 0:1
574:2055 1:0
899:1541 1:0
430:627 0:1
155:2201 1:0
162:1399 1:0
194:2266 1:0
1304:1426 1:0
335:1091 1:0
609:627 0:1
567:2123 1:0
996:1841 1:0
1450:1645 1:0
964:1990 0:1
972:1304 1:0
972:1031 0:1
294:1494 0:1
35:911 0:1
1750:2063 1:0
466:1003 0:1
832:895 0:1
216:662 1:0
707:1107 0:1
949:1388 1:0
78:2286 1:0
943:1034 0:1
1009:1304 1:0
263:1637 0:1
1216:1703 0:1
1289:1304 0:1
